#proc cat nGausRV nGausWV
smH_YJ0_1p6_2p0 hgg_YJ0_1p2_1p6_cat0_17 1 -1
smH_YJ0_1p6_2p0 hgg_YJ0_1p6_2p0_cat1_17 4 -1
smH_YJ0_1p6_2p0 hgg_YJ0_1p6_2p0_cat2_17 2 -1
smH_YJ0_1p6_2p0 hgg_YJ0_1p6_2p0_cat0_17 2 -1
smH_YJ0_1p6_2p0 hgg_YJ0_2p0_3p0_cat1_17 1 -1
smH_YJ0_1p6_2p0 hgg_YJ0_2p0_3p0_cat2_17 1 -1
smH_YJ0_1p6_2p0 hgg_YJ0_2p0_3p0_cat0_17 1 -1
smH_YJ0_2p0_3p0 hgg_YJ0_0p0_0p3_cat1_17 4 -1
smH_YJ0_2p0_3p0 hgg_YJ0_0p0_0p3_cat2_17 4 -1
smH_YJ0_2p0_3p0 hgg_YJ0_0p0_0p3_cat0_17 1 -1
smH_YJ0_2p0_3p0 hgg_YJ0_0p3_0p6_cat1_17 1 -1
smH_YJ0_2p0_3p0 hgg_YJ0_0p3_0p6_cat2_17 1 -1
smH_YJ0_2p0_3p0 hgg_YJ0_0p3_0p6_cat0_17 1 -1
smH_YJ0_2p0_3p0 hgg_YJ0_0p6_0p9_cat1_17 2 -1
smH_YJ0_2p0_3p0 hgg_YJ0_0p6_0p9_cat2_17 2 -1
smH_YJ0_2p0_3p0 hgg_YJ0_0p6_0p9_cat0_17 1 -1
smH_YJ0_2p0_3p0 hgg_YJ0_0p9_1p2_cat1_17 1 -1
smH_YJ0_2p0_3p0 hgg_YJ0_0p9_1p2_cat2_17 1 -1
smH_YJ0_2p0_3p0 hgg_YJ0_0p9_1p2_cat0_17 4 -1
smH_YJ0_2p0_3p0 hgg_YJ0_1p2_1p6_cat1_17 3 -1
smH_YJ0_2p0_3p0 hgg_YJ0_1p2_1p6_cat2_17 1 -1
smH_YJ0_2p0_3p0 hgg_YJ0_1p2_1p6_cat0_17 2 -1
smH_YJ0_2p0_3p0 hgg_YJ0_1p6_2p0_cat1_17 1 -1
smH_YJ0_2p0_3p0 hgg_YJ0_1p6_2p0_cat2_17 1 -1
smH_YJ0_2p0_3p0 hgg_YJ0_1p6_2p0_cat0_17 1 -1
smH_YJ0_2p0_3p0 hgg_YJ0_2p0_3p0_cat1_17 2 1
smH_YJ0_2p0_3p0 hgg_YJ0_2p0_3p0_cat2_17 2 1
smH_YJ0_2p0_3p0 hgg_YJ0_2p0_3p0_cat0_17 3 3
OutsideAcceptance hgg_YJ0_0p0_0p3_cat1_17 1 -1
OutsideAcceptance hgg_YJ0_0p0_0p3_cat2_17 2 -1
OutsideAcceptance hgg_YJ0_0p0_0p3_cat0_17 2 -1
OutsideAcceptance hgg_YJ0_0p3_0p6_cat1_17 3 -1
OutsideAcceptance hgg_YJ0_0p3_0p6_cat2_17 1 -1
OutsideAcceptance hgg_YJ0_0p3_0p6_cat0_17 3 -1
OutsideAcceptance hgg_YJ0_0p6_0p9_cat1_17 2 -1
OutsideAcceptance hgg_YJ0_0p6_0p9_cat2_17 2 -1
OutsideAcceptance hgg_YJ0_0p6_0p9_cat0_17 2 -1
OutsideAcceptance hgg_YJ0_0p9_1p2_cat1_17 -1 -1
OutsideAcceptance hgg_YJ0_0p9_1p2_cat2_17 2 -1
OutsideAcceptance hgg_YJ0_0p9_1p2_cat0_17 2 -1
OutsideAcceptance hgg_YJ0_1p2_1p6_cat1_17 1 -1
OutsideAcceptance hgg_YJ0_1p2_1p6_cat2_17 1 -1
OutsideAcceptance hgg_YJ0_1p2_1p6_cat0_17 2 -1
OutsideAcceptance hgg_YJ0_1p6_2p0_cat1_17 -1 -1
OutsideAcceptance hgg_YJ0_1p6_2p0_cat2_17 1 -1
OutsideAcceptance hgg_YJ0_1p6_2p0_cat0_17 2 -1
OutsideAcceptance hgg_YJ0_2p0_3p0_cat1_17 -1 -1
OutsideAcceptance hgg_YJ0_2p0_3p0_cat2_17 1 -1
OutsideAcceptance hgg_YJ0_2p0_3p0_cat0_17 2 -1
smH_YJ0_m1000p0_0p0 hgg_YJ0_0p0_0p3_cat1_17 1 -1
smH_YJ0_m1000p0_0p0 hgg_YJ0_0p0_0p3_cat2_17 2 -1
smH_YJ0_m1000p0_0p0 hgg_YJ0_0p0_0p3_cat0_17 2 -1
smH_YJ0_m1000p0_0p0 hgg_YJ0_0p3_0p6_cat1_17 3 -1
smH_YJ0_m1000p0_0p0 hgg_YJ0_0p3_0p6_cat2_17 1 -1
smH_YJ0_m1000p0_0p0 hgg_YJ0_0p3_0p6_cat0_17 3 -1
smH_YJ0_m1000p0_0p0 hgg_YJ0_0p6_0p9_cat1_17 2 -1
smH_YJ0_m1000p0_0p0 hgg_YJ0_0p6_0p9_cat2_17 2 -1
smH_YJ0_m1000p0_0p0 hgg_YJ0_0p6_0p9_cat0_17 2 -1
smH_YJ0_m1000p0_0p0 hgg_YJ0_0p9_1p2_cat1_17 -1 -1
smH_YJ0_m1000p0_0p0 hgg_YJ0_0p9_1p2_cat2_17 2 -1
smH_YJ0_m1000p0_0p0 hgg_YJ0_0p9_1p2_cat0_17 2 -1
smH_YJ0_m1000p0_0p0 hgg_YJ0_1p2_1p6_cat1_17 1 -1
smH_YJ0_m1000p0_0p0 hgg_YJ0_1p2_1p6_cat2_17 1 -1
smH_YJ0_m1000p0_0p0 hgg_YJ0_1p2_1p6_cat0_17 2 -1
smH_YJ0_m1000p0_0p0 hgg_YJ0_1p6_2p0_cat1_17 -1 -1
smH_YJ0_m1000p0_0p0 hgg_YJ0_1p6_2p0_cat2_17 1 -1
smH_YJ0_m1000p0_0p0 hgg_YJ0_1p6_2p0_cat0_17 2 -1
smH_YJ0_m1000p0_0p0 hgg_YJ0_2p0_3p0_cat1_17 -1 -1
smH_YJ0_m1000p0_0p0 hgg_YJ0_2p0_3p0_cat2_17 1 -1
smH_YJ0_m1000p0_0p0 hgg_YJ0_2p0_3p0_cat0_17 2 -1
