#proc cat nGausRV nGausWV
InsideAcceptance_genPtMiss_100p0_200p0 recoPtMiss_30p0_50p0_sigmaMoM_decorr_0p01076_0p0165_SigmaMpTTag_0_18 -1 -1
InsideAcceptance_genPtMiss_100p0_200p0 recoPtMiss_30p0_50p0_sigmaMoM_decorr_0p0165_0p0332_SigmaMpTTag_0_18 -1 -1
InsideAcceptance_genPtMiss_100p0_200p0 recoPtMiss_30p0_50p0_sigmaMoM_decorr_0p0_0p01076_SigmaMpTTag_0_18 -1 -1
InsideAcceptance_genPtMiss_100p0_200p0 recoPtMiss_50p0_100p0_sigmaMoM_decorr_0p01076_0p0165_SigmaMpTTag_0_18 2 -1
InsideAcceptance_genPtMiss_100p0_200p0 recoPtMiss_50p0_100p0_sigmaMoM_decorr_0p0165_0p0332_SigmaMpTTag_0_18 2 -1
InsideAcceptance_genPtMiss_100p0_200p0 recoPtMiss_50p0_100p0_sigmaMoM_decorr_0p0_0p01076_SigmaMpTTag_0_18 1 -1
InsideAcceptance_genPtMiss_200p0_10000p0 recoPtMiss_0p0_30p0_sigmaMoM_decorr_0p01076_0p0165_SigmaMpTTag_0_18 -1 -1
InsideAcceptance_genPtMiss_200p0_10000p0 recoPtMiss_0p0_30p0_sigmaMoM_decorr_0p0165_0p0332_SigmaMpTTag_0_18 -1 -1
InsideAcceptance_genPtMiss_200p0_10000p0 recoPtMiss_0p0_30p0_sigmaMoM_decorr_0p0_0p01076_SigmaMpTTag_0_18 -1 -1
InsideAcceptance_genPtMiss_200p0_10000p0 recoPtMiss_100p0_200p0_sigmaMoM_decorr_0p01076_0p0165_SigmaMpTTag_0_18 -1 -1
InsideAcceptance_genPtMiss_200p0_10000p0 recoPtMiss_100p0_200p0_sigmaMoM_decorr_0p0165_0p0332_SigmaMpTTag_0_18 -1 -1
InsideAcceptance_genPtMiss_200p0_10000p0 recoPtMiss_100p0_200p0_sigmaMoM_decorr_0p0_0p01076_SigmaMpTTag_0_18 -1 -1
InsideAcceptance_genPtMiss_200p0_10000p0 recoPtMiss_200p0_10000p0_sigmaMoM_decorr_0p01076_0p0165_SigmaMpTTag_0_18 3 -1
InsideAcceptance_genPtMiss_200p0_10000p0 recoPtMiss_200p0_10000p0_sigmaMoM_decorr_0p0165_0p0332_SigmaMpTTag_0_18 3 -1
InsideAcceptance_genPtMiss_200p0_10000p0 recoPtMiss_200p0_10000p0_sigmaMoM_decorr_0p0_0p01076_SigmaMpTTag_0_18 2 -1
InsideAcceptance_genPtMiss_200p0_10000p0 recoPtMiss_30p0_50p0_sigmaMoM_decorr_0p01076_0p0165_SigmaMpTTag_0_18 -1 -1
InsideAcceptance_genPtMiss_200p0_10000p0 recoPtMiss_30p0_50p0_sigmaMoM_decorr_0p0165_0p0332_SigmaMpTTag_0_18 -1 -1
InsideAcceptance_genPtMiss_200p0_10000p0 recoPtMiss_30p0_50p0_sigmaMoM_decorr_0p0_0p01076_SigmaMpTTag_0_18 -1 -1
InsideAcceptance_genPtMiss_200p0_10000p0 recoPtMiss_50p0_100p0_sigmaMoM_decorr_0p01076_0p0165_SigmaMpTTag_0_18 -1 -1
InsideAcceptance_genPtMiss_200p0_10000p0 recoPtMiss_50p0_100p0_sigmaMoM_decorr_0p0165_0p0332_SigmaMpTTag_0_18 -1 -1
InsideAcceptance_genPtMiss_200p0_10000p0 recoPtMiss_50p0_100p0_sigmaMoM_decorr_0p0_0p01076_SigmaMpTTag_0_18 -1 -1
InsideAcceptance_genPtMiss_30p0_50p0 recoPtMiss_0p0_30p0_sigmaMoM_decorr_0p01076_0p0165_SigmaMpTTag_0_18 2 -1
InsideAcceptance_genPtMiss_30p0_50p0 recoPtMiss_0p0_30p0_sigmaMoM_decorr_0p0165_0p0332_SigmaMpTTag_0_18 1 -1
InsideAcceptance_genPtMiss_30p0_50p0 recoPtMiss_0p0_30p0_sigmaMoM_decorr_0p0_0p01076_SigmaMpTTag_0_18 2 -1
InsideAcceptance_genPtMiss_30p0_50p0 recoPtMiss_100p0_200p0_sigmaMoM_decorr_0p01076_0p0165_SigmaMpTTag_0_18 -1 -1
InsideAcceptance_genPtMiss_30p0_50p0 recoPtMiss_100p0_200p0_sigmaMoM_decorr_0p0165_0p0332_SigmaMpTTag_0_18 -1 -1
InsideAcceptance_genPtMiss_30p0_50p0 recoPtMiss_100p0_200p0_sigmaMoM_decorr_0p0_0p01076_SigmaMpTTag_0_18 -1 -1
InsideAcceptance_genPtMiss_30p0_50p0 recoPtMiss_200p0_10000p0_sigmaMoM_decorr_0p01076_0p0165_SigmaMpTTag_0_18 -1 -1
InsideAcceptance_genPtMiss_30p0_50p0 recoPtMiss_200p0_10000p0_sigmaMoM_decorr_0p0165_0p0332_SigmaMpTTag_0_18 -1 -1
InsideAcceptance_genPtMiss_30p0_50p0 recoPtMiss_200p0_10000p0_sigmaMoM_decorr_0p0_0p01076_SigmaMpTTag_0_18 -1 -1
InsideAcceptance_genPtMiss_30p0_50p0 recoPtMiss_30p0_50p0_sigmaMoM_decorr_0p01076_0p0165_SigmaMpTTag_0_18 1 -1
InsideAcceptance_genPtMiss_30p0_50p0 recoPtMiss_30p0_50p0_sigmaMoM_decorr_0p0165_0p0332_SigmaMpTTag_0_18 1 -1
InsideAcceptance_genPtMiss_30p0_50p0 recoPtMiss_30p0_50p0_sigmaMoM_decorr_0p0_0p01076_SigmaMpTTag_0_18 4 -1
InsideAcceptance_genPtMiss_30p0_50p0 recoPtMiss_50p0_100p0_sigmaMoM_decorr_0p01076_0p0165_SigmaMpTTag_0_18 1 -1
InsideAcceptance_genPtMiss_30p0_50p0 recoPtMiss_50p0_100p0_sigmaMoM_decorr_0p0165_0p0332_SigmaMpTTag_0_18 1 -1
InsideAcceptance_genPtMiss_30p0_50p0 recoPtMiss_50p0_100p0_sigmaMoM_decorr_0p0_0p01076_SigmaMpTTag_0_18 3 -1
InsideAcceptance_genPtMiss_50p0_100p0 recoPtMiss_0p0_30p0_sigmaMoM_decorr_0p01076_0p0165_SigmaMpTTag_0_18 1 -1
InsideAcceptance_genPtMiss_50p0_100p0 recoPtMiss_0p0_30p0_sigmaMoM_decorr_0p0165_0p0332_SigmaMpTTag_0_18 -1 -1
InsideAcceptance_genPtMiss_50p0_100p0 recoPtMiss_0p0_30p0_sigmaMoM_decorr_0p0_0p01076_SigmaMpTTag_0_18 1 -1
InsideAcceptance_genPtMiss_50p0_100p0 recoPtMiss_100p0_200p0_sigmaMoM_decorr_0p01076_0p0165_SigmaMpTTag_0_18 1 -1
InsideAcceptance_genPtMiss_50p0_100p0 recoPtMiss_100p0_200p0_sigmaMoM_decorr_0p0165_0p0332_SigmaMpTTag_0_18 1 -1
InsideAcceptance_genPtMiss_50p0_100p0 recoPtMiss_100p0_200p0_sigmaMoM_decorr_0p0_0p01076_SigmaMpTTag_0_18 2 -1
InsideAcceptance_genPtMiss_50p0_100p0 recoPtMiss_200p0_10000p0_sigmaMoM_decorr_0p01076_0p0165_SigmaMpTTag_0_18 -1 -1
InsideAcceptance_genPtMiss_50p0_100p0 recoPtMiss_200p0_10000p0_sigmaMoM_decorr_0p0165_0p0332_SigmaMpTTag_0_18 -1 -1
InsideAcceptance_genPtMiss_50p0_100p0 recoPtMiss_200p0_10000p0_sigmaMoM_decorr_0p0_0p01076_SigmaMpTTag_0_18 -1 -1
InsideAcceptance_genPtMiss_50p0_100p0 recoPtMiss_30p0_50p0_sigmaMoM_decorr_0p01076_0p0165_SigmaMpTTag_0_18 2 -1
InsideAcceptance_genPtMiss_50p0_100p0 recoPtMiss_30p0_50p0_sigmaMoM_decorr_0p0165_0p0332_SigmaMpTTag_0_18 2 -1
InsideAcceptance_genPtMiss_50p0_100p0 recoPtMiss_30p0_50p0_sigmaMoM_decorr_0p0_0p01076_SigmaMpTTag_0_18 2 -1
InsideAcceptance_genPtMiss_50p0_100p0 recoPtMiss_50p0_100p0_sigmaMoM_decorr_0p01076_0p0165_SigmaMpTTag_0_18 3 -1
InsideAcceptance_genPtMiss_50p0_100p0 recoPtMiss_50p0_100p0_sigmaMoM_decorr_0p0165_0p0332_SigmaMpTTag_0_18 1 -1
InsideAcceptance_genPtMiss_50p0_100p0 recoPtMiss_50p0_100p0_sigmaMoM_decorr_0p0_0p01076_SigmaMpTTag_0_18 2 -1
OutsideAcceptance recoPtMiss_0p0_30p0_sigmaMoM_decorr_0p01076_0p0165_SigmaMpTTag_0_18 1 -1
OutsideAcceptance recoPtMiss_0p0_30p0_sigmaMoM_decorr_0p0165_0p0332_SigmaMpTTag_0_18 2 1
OutsideAcceptance recoPtMiss_0p0_30p0_sigmaMoM_decorr_0p0_0p01076_SigmaMpTTag_0_18 1 -1
OutsideAcceptance recoPtMiss_100p0_200p0_sigmaMoM_decorr_0p01076_0p0165_SigmaMpTTag_0_18 -1 -1
OutsideAcceptance recoPtMiss_100p0_200p0_sigmaMoM_decorr_0p0165_0p0332_SigmaMpTTag_0_18 -1 -1
OutsideAcceptance recoPtMiss_100p0_200p0_sigmaMoM_decorr_0p0_0p01076_SigmaMpTTag_0_18 -1 -1
OutsideAcceptance recoPtMiss_200p0_10000p0_sigmaMoM_decorr_0p01076_0p0165_SigmaMpTTag_0_18 -1 -1
OutsideAcceptance recoPtMiss_200p0_10000p0_sigmaMoM_decorr_0p0165_0p0332_SigmaMpTTag_0_18 -1 -1
OutsideAcceptance recoPtMiss_200p0_10000p0_sigmaMoM_decorr_0p0_0p01076_SigmaMpTTag_0_18 -1 -1
OutsideAcceptance recoPtMiss_30p0_50p0_sigmaMoM_decorr_0p01076_0p0165_SigmaMpTTag_0_18 1 -1
OutsideAcceptance recoPtMiss_30p0_50p0_sigmaMoM_decorr_0p0165_0p0332_SigmaMpTTag_0_18 3 -1
OutsideAcceptance recoPtMiss_30p0_50p0_sigmaMoM_decorr_0p0_0p01076_SigmaMpTTag_0_18 1 -1
OutsideAcceptance recoPtMiss_50p0_100p0_sigmaMoM_decorr_0p01076_0p0165_SigmaMpTTag_0_18 1 -1
OutsideAcceptance recoPtMiss_50p0_100p0_sigmaMoM_decorr_0p0165_0p0332_SigmaMpTTag_0_18 1 -1
OutsideAcceptance recoPtMiss_50p0_100p0_sigmaMoM_decorr_0p0_0p01076_SigmaMpTTag_0_18 1 -1
