#proc cat nGausRV nGausWV
InsideAcceptance_genAbsDeltaPhiGgJet2p50_2p0_2p6 recoAbsDeltaPhiGgJet2p50_0p0_2p0_sigmaMoM_decorr_0p0_0p0116_SigmaMpTTag_0_17 2 -1
InsideAcceptance_genAbsDeltaPhiGgJet2p50_2p0_2p6 recoAbsDeltaPhiGgJet2p50_2p0_2p6_sigmaMoM_decorr_0p0116_0p0161_SigmaMpTTag_0_17 4 -1
InsideAcceptance_genAbsDeltaPhiGgJet2p50_2p0_2p6 recoAbsDeltaPhiGgJet2p50_2p0_2p6_sigmaMoM_decorr_0p0161_0p0306_SigmaMpTTag_0_17 2 4
InsideAcceptance_genAbsDeltaPhiGgJet2p50_2p0_2p6 recoAbsDeltaPhiGgJet2p50_2p0_2p6_sigmaMoM_decorr_0p0_0p0116_SigmaMpTTag_0_17 4 -1
InsideAcceptance_genAbsDeltaPhiGgJet2p50_2p0_2p6 recoAbsDeltaPhiGgJet2p50_2p6_2p85_sigmaMoM_decorr_0p0116_0p0161_SigmaMpTTag_0_17 3 -1
InsideAcceptance_genAbsDeltaPhiGgJet2p50_2p0_2p6 recoAbsDeltaPhiGgJet2p50_2p6_2p85_sigmaMoM_decorr_0p0161_0p0306_SigmaMpTTag_0_17 2 -1
InsideAcceptance_genAbsDeltaPhiGgJet2p50_2p0_2p6 recoAbsDeltaPhiGgJet2p50_2p6_2p85_sigmaMoM_decorr_0p0_0p0116_SigmaMpTTag_0_17 1 -1
InsideAcceptance_genAbsDeltaPhiGgJet2p50_2p0_2p6 recoAbsDeltaPhiGgJet2p50_2p85_3p0_sigmaMoM_decorr_0p0116_0p0161_SigmaMpTTag_0_17 -1 -1
InsideAcceptance_genAbsDeltaPhiGgJet2p50_2p0_2p6 recoAbsDeltaPhiGgJet2p50_2p85_3p0_sigmaMoM_decorr_0p0161_0p0306_SigmaMpTTag_0_17 2 -1
InsideAcceptance_genAbsDeltaPhiGgJet2p50_2p0_2p6 recoAbsDeltaPhiGgJet2p50_2p85_3p0_sigmaMoM_decorr_0p0_0p0116_SigmaMpTTag_0_17 1 -1
InsideAcceptance_genAbsDeltaPhiGgJet2p50_2p0_2p6 recoAbsDeltaPhiGgJet2p50_3p07_3p2_sigmaMoM_decorr_0p0116_0p0161_SigmaMpTTag_0_17 -1 -1
InsideAcceptance_genAbsDeltaPhiGgJet2p50_2p0_2p6 recoAbsDeltaPhiGgJet2p50_3p07_3p2_sigmaMoM_decorr_0p0161_0p0306_SigmaMpTTag_0_17 -1 -1
InsideAcceptance_genAbsDeltaPhiGgJet2p50_2p0_2p6 recoAbsDeltaPhiGgJet2p50_3p07_3p2_sigmaMoM_decorr_0p0_0p0116_SigmaMpTTag_0_17 -1 -1
InsideAcceptance_genAbsDeltaPhiGgJet2p50_2p0_2p6 recoAbsDeltaPhiGgJet2p50_3p0_3p07_sigmaMoM_decorr_0p0116_0p0161_SigmaMpTTag_0_17 -1 -1
InsideAcceptance_genAbsDeltaPhiGgJet2p50_2p0_2p6 recoAbsDeltaPhiGgJet2p50_3p0_3p07_sigmaMoM_decorr_0p0161_0p0306_SigmaMpTTag_0_17 -1 -1
InsideAcceptance_genAbsDeltaPhiGgJet2p50_2p0_2p6 recoAbsDeltaPhiGgJet2p50_3p0_3p07_sigmaMoM_decorr_0p0_0p0116_SigmaMpTTag_0_17 -1 -1
InsideAcceptance_genAbsDeltaPhiGgJet2p50_2p6_2p85 recoAbsDeltaPhiGgJet2p50_0p0_2p0_sigmaMoM_decorr_0p0116_0p0161_SigmaMpTTag_0_17 4 -1
InsideAcceptance_genAbsDeltaPhiGgJet2p50_2p6_2p85 recoAbsDeltaPhiGgJet2p50_0p0_2p0_sigmaMoM_decorr_0p0161_0p0306_SigmaMpTTag_0_17 2 -1
InsideAcceptance_genAbsDeltaPhiGgJet2p50_2p6_2p85 recoAbsDeltaPhiGgJet2p50_0p0_2p0_sigmaMoM_decorr_0p0_0p0116_SigmaMpTTag_0_17 1 -1
InsideAcceptance_genAbsDeltaPhiGgJet2p50_2p6_2p85 recoAbsDeltaPhiGgJet2p50_2p0_2p6_sigmaMoM_decorr_0p0116_0p0161_SigmaMpTTag_0_17 1 -1
InsideAcceptance_genAbsDeltaPhiGgJet2p50_2p6_2p85 recoAbsDeltaPhiGgJet2p50_2p0_2p6_sigmaMoM_decorr_0p0161_0p0306_SigmaMpTTag_0_17 2 -1
InsideAcceptance_genAbsDeltaPhiGgJet2p50_2p6_2p85 recoAbsDeltaPhiGgJet2p50_2p0_2p6_sigmaMoM_decorr_0p0_0p0116_SigmaMpTTag_0_17 2 -1
InsideAcceptance_genAbsDeltaPhiGgJet2p50_2p6_2p85 recoAbsDeltaPhiGgJet2p50_2p6_2p85_sigmaMoM_decorr_0p0116_0p0161_SigmaMpTTag_0_17 2 -1
InsideAcceptance_genAbsDeltaPhiGgJet2p50_2p6_2p85 recoAbsDeltaPhiGgJet2p50_2p6_2p85_sigmaMoM_decorr_0p0161_0p0306_SigmaMpTTag_0_17 2 -1
InsideAcceptance_genAbsDeltaPhiGgJet2p50_2p6_2p85 recoAbsDeltaPhiGgJet2p50_2p6_2p85_sigmaMoM_decorr_0p0_0p0116_SigmaMpTTag_0_17 2 -1
InsideAcceptance_genAbsDeltaPhiGgJet2p50_2p6_2p85 recoAbsDeltaPhiGgJet2p50_2p85_3p0_sigmaMoM_decorr_0p0116_0p0161_SigmaMpTTag_0_17 3 -1
InsideAcceptance_genAbsDeltaPhiGgJet2p50_2p6_2p85 recoAbsDeltaPhiGgJet2p50_2p85_3p0_sigmaMoM_decorr_0p0161_0p0306_SigmaMpTTag_0_17 3 -1
InsideAcceptance_genAbsDeltaPhiGgJet2p50_2p6_2p85 recoAbsDeltaPhiGgJet2p50_2p85_3p0_sigmaMoM_decorr_0p0_0p0116_SigmaMpTTag_0_17 3 -1
InsideAcceptance_genAbsDeltaPhiGgJet2p50_2p6_2p85 recoAbsDeltaPhiGgJet2p50_3p07_3p2_sigmaMoM_decorr_0p0116_0p0161_SigmaMpTTag_0_17 -1 -1
InsideAcceptance_genAbsDeltaPhiGgJet2p50_2p6_2p85 recoAbsDeltaPhiGgJet2p50_3p07_3p2_sigmaMoM_decorr_0p0161_0p0306_SigmaMpTTag_0_17 -1 -1
InsideAcceptance_genAbsDeltaPhiGgJet2p50_2p6_2p85 recoAbsDeltaPhiGgJet2p50_3p07_3p2_sigmaMoM_decorr_0p0_0p0116_SigmaMpTTag_0_17 -1 -1
InsideAcceptance_genAbsDeltaPhiGgJet2p50_2p6_2p85 recoAbsDeltaPhiGgJet2p50_3p0_3p07_sigmaMoM_decorr_0p0116_0p0161_SigmaMpTTag_0_17 -1 -1
InsideAcceptance_genAbsDeltaPhiGgJet2p50_2p6_2p85 recoAbsDeltaPhiGgJet2p50_3p0_3p07_sigmaMoM_decorr_0p0161_0p0306_SigmaMpTTag_0_17 -1 -1
InsideAcceptance_genAbsDeltaPhiGgJet2p50_2p6_2p85 recoAbsDeltaPhiGgJet2p50_3p0_3p07_sigmaMoM_decorr_0p0_0p0116_SigmaMpTTag_0_17 -1 -1
InsideAcceptance_genAbsDeltaPhiGgJet2p50_2p85_3p0 recoAbsDeltaPhiGgJet2p50_0p0_2p0_sigmaMoM_decorr_0p0116_0p0161_SigmaMpTTag_0_17 2 -1
InsideAcceptance_genAbsDeltaPhiGgJet2p50_2p85_3p0 recoAbsDeltaPhiGgJet2p50_0p0_2p0_sigmaMoM_decorr_0p0161_0p0306_SigmaMpTTag_0_17 4 -1
InsideAcceptance_genAbsDeltaPhiGgJet2p50_2p85_3p0 recoAbsDeltaPhiGgJet2p50_0p0_2p0_sigmaMoM_decorr_0p0_0p0116_SigmaMpTTag_0_17 4 -1
InsideAcceptance_genAbsDeltaPhiGgJet2p50_2p85_3p0 recoAbsDeltaPhiGgJet2p50_2p0_2p6_sigmaMoM_decorr_0p0116_0p0161_SigmaMpTTag_0_17 1 -1
InsideAcceptance_genAbsDeltaPhiGgJet2p50_2p85_3p0 recoAbsDeltaPhiGgJet2p50_2p0_2p6_sigmaMoM_decorr_0p0161_0p0306_SigmaMpTTag_0_17 3 -1
InsideAcceptance_genAbsDeltaPhiGgJet2p50_2p85_3p0 recoAbsDeltaPhiGgJet2p50_2p0_2p6_sigmaMoM_decorr_0p0_0p0116_SigmaMpTTag_0_17 1 -1
InsideAcceptance_genAbsDeltaPhiGgJet2p50_2p85_3p0 recoAbsDeltaPhiGgJet2p50_2p6_2p85_sigmaMoM_decorr_0p0116_0p0161_SigmaMpTTag_0_17 1 -1
InsideAcceptance_genAbsDeltaPhiGgJet2p50_2p85_3p0 recoAbsDeltaPhiGgJet2p50_2p6_2p85_sigmaMoM_decorr_0p0161_0p0306_SigmaMpTTag_0_17 4 -1
InsideAcceptance_genAbsDeltaPhiGgJet2p50_2p85_3p0 recoAbsDeltaPhiGgJet2p50_2p6_2p85_sigmaMoM_decorr_0p0_0p0116_SigmaMpTTag_0_17 1 -1
InsideAcceptance_genAbsDeltaPhiGgJet2p50_2p85_3p0 recoAbsDeltaPhiGgJet2p50_2p85_3p0_sigmaMoM_decorr_0p0116_0p0161_SigmaMpTTag_0_17 2 -1
InsideAcceptance_genAbsDeltaPhiGgJet2p50_2p85_3p0 recoAbsDeltaPhiGgJet2p50_2p85_3p0_sigmaMoM_decorr_0p0161_0p0306_SigmaMpTTag_0_17 3 -1
InsideAcceptance_genAbsDeltaPhiGgJet2p50_2p85_3p0 recoAbsDeltaPhiGgJet2p50_2p85_3p0_sigmaMoM_decorr_0p0_0p0116_SigmaMpTTag_0_17 2 -1
InsideAcceptance_genAbsDeltaPhiGgJet2p50_2p85_3p0 recoAbsDeltaPhiGgJet2p50_3p07_3p2_sigmaMoM_decorr_0p0116_0p0161_SigmaMpTTag_0_17 -1 -1
InsideAcceptance_genAbsDeltaPhiGgJet2p50_2p85_3p0 recoAbsDeltaPhiGgJet2p50_3p07_3p2_sigmaMoM_decorr_0p0161_0p0306_SigmaMpTTag_0_17 4 -1
InsideAcceptance_genAbsDeltaPhiGgJet2p50_2p85_3p0 recoAbsDeltaPhiGgJet2p50_3p07_3p2_sigmaMoM_decorr_0p0_0p0116_SigmaMpTTag_0_17 -1 -1
InsideAcceptance_genAbsDeltaPhiGgJet2p50_2p85_3p0 recoAbsDeltaPhiGgJet2p50_3p0_3p07_sigmaMoM_decorr_0p0116_0p0161_SigmaMpTTag_0_17 2 -1
InsideAcceptance_genAbsDeltaPhiGgJet2p50_2p85_3p0 recoAbsDeltaPhiGgJet2p50_3p0_3p07_sigmaMoM_decorr_0p0161_0p0306_SigmaMpTTag_0_17 2 -1
InsideAcceptance_genAbsDeltaPhiGgJet2p50_2p85_3p0 recoAbsDeltaPhiGgJet2p50_3p0_3p07_sigmaMoM_decorr_0p0_0p0116_SigmaMpTTag_0_17 1 -1
InsideAcceptance_genAbsDeltaPhiGgJet2p50_3p07_3p2 recoAbsDeltaPhiGgJet2p50_0p0_2p0_sigmaMoM_decorr_0p0116_0p0161_SigmaMpTTag_0_17 1 -1
InsideAcceptance_genAbsDeltaPhiGgJet2p50_3p07_3p2 recoAbsDeltaPhiGgJet2p50_0p0_2p0_sigmaMoM_decorr_0p0161_0p0306_SigmaMpTTag_0_17 4 -1
InsideAcceptance_genAbsDeltaPhiGgJet2p50_3p07_3p2 recoAbsDeltaPhiGgJet2p50_0p0_2p0_sigmaMoM_decorr_0p0_0p0116_SigmaMpTTag_0_17 2 -1
InsideAcceptance_genAbsDeltaPhiGgJet2p50_3p07_3p2 recoAbsDeltaPhiGgJet2p50_2p0_2p6_sigmaMoM_decorr_0p0116_0p0161_SigmaMpTTag_0_17 -1 -1
InsideAcceptance_genAbsDeltaPhiGgJet2p50_3p07_3p2 recoAbsDeltaPhiGgJet2p50_2p0_2p6_sigmaMoM_decorr_0p0161_0p0306_SigmaMpTTag_0_17 -1 -1
InsideAcceptance_genAbsDeltaPhiGgJet2p50_3p07_3p2 recoAbsDeltaPhiGgJet2p50_2p0_2p6_sigmaMoM_decorr_0p0_0p0116_SigmaMpTTag_0_17 2 -1
InsideAcceptance_genAbsDeltaPhiGgJet2p50_3p07_3p2 recoAbsDeltaPhiGgJet2p50_2p6_2p85_sigmaMoM_decorr_0p0116_0p0161_SigmaMpTTag_0_17 -1 -1
InsideAcceptance_genAbsDeltaPhiGgJet2p50_3p07_3p2 recoAbsDeltaPhiGgJet2p50_2p6_2p85_sigmaMoM_decorr_0p0161_0p0306_SigmaMpTTag_0_17 -1 -1
InsideAcceptance_genAbsDeltaPhiGgJet2p50_3p07_3p2 recoAbsDeltaPhiGgJet2p50_2p6_2p85_sigmaMoM_decorr_0p0_0p0116_SigmaMpTTag_0_17 -1 -1
InsideAcceptance_genAbsDeltaPhiGgJet2p50_3p07_3p2 recoAbsDeltaPhiGgJet2p50_2p85_3p0_sigmaMoM_decorr_0p0116_0p0161_SigmaMpTTag_0_17 -1 -1
InsideAcceptance_genAbsDeltaPhiGgJet2p50_3p07_3p2 recoAbsDeltaPhiGgJet2p50_2p85_3p0_sigmaMoM_decorr_0p0161_0p0306_SigmaMpTTag_0_17 3 -1
InsideAcceptance_genAbsDeltaPhiGgJet2p50_3p07_3p2 recoAbsDeltaPhiGgJet2p50_2p85_3p0_sigmaMoM_decorr_0p0_0p0116_SigmaMpTTag_0_17 -1 -1
InsideAcceptance_genAbsDeltaPhiGgJet2p50_3p07_3p2 recoAbsDeltaPhiGgJet2p50_3p07_3p2_sigmaMoM_decorr_0p0116_0p0161_SigmaMpTTag_0_17 2 -1
InsideAcceptance_genAbsDeltaPhiGgJet2p50_3p07_3p2 recoAbsDeltaPhiGgJet2p50_3p07_3p2_sigmaMoM_decorr_0p0161_0p0306_SigmaMpTTag_0_17 4 -1
InsideAcceptance_genAbsDeltaPhiGgJet2p50_3p07_3p2 recoAbsDeltaPhiGgJet2p50_3p07_3p2_sigmaMoM_decorr_0p0_0p0116_SigmaMpTTag_0_17 1 -1
InsideAcceptance_genAbsDeltaPhiGgJet2p50_3p07_3p2 recoAbsDeltaPhiGgJet2p50_3p0_3p07_sigmaMoM_decorr_0p0116_0p0161_SigmaMpTTag_0_17 1 -1
InsideAcceptance_genAbsDeltaPhiGgJet2p50_3p07_3p2 recoAbsDeltaPhiGgJet2p50_3p0_3p07_sigmaMoM_decorr_0p0161_0p0306_SigmaMpTTag_0_17 4 -1
InsideAcceptance_genAbsDeltaPhiGgJet2p50_3p07_3p2 recoAbsDeltaPhiGgJet2p50_3p0_3p07_sigmaMoM_decorr_0p0_0p0116_SigmaMpTTag_0_17 2 -1
InsideAcceptance_genAbsDeltaPhiGgJet2p50_3p0_3p07 recoAbsDeltaPhiGgJet2p50_0p0_2p0_sigmaMoM_decorr_0p0116_0p0161_SigmaMpTTag_0_17 1 -1
InsideAcceptance_genAbsDeltaPhiGgJet2p50_3p0_3p07 recoAbsDeltaPhiGgJet2p50_0p0_2p0_sigmaMoM_decorr_0p0161_0p0306_SigmaMpTTag_0_17 2 -1
InsideAcceptance_genAbsDeltaPhiGgJet2p50_3p0_3p07 recoAbsDeltaPhiGgJet2p50_0p0_2p0_sigmaMoM_decorr_0p0_0p0116_SigmaMpTTag_0_17 2 -1
InsideAcceptance_genAbsDeltaPhiGgJet2p50_3p0_3p07 recoAbsDeltaPhiGgJet2p50_2p0_2p6_sigmaMoM_decorr_0p0116_0p0161_SigmaMpTTag_0_17 -1 -1
InsideAcceptance_genAbsDeltaPhiGgJet2p50_3p0_3p07 recoAbsDeltaPhiGgJet2p50_2p0_2p6_sigmaMoM_decorr_0p0161_0p0306_SigmaMpTTag_0_17 -1 -1
InsideAcceptance_genAbsDeltaPhiGgJet2p50_3p0_3p07 recoAbsDeltaPhiGgJet2p50_2p0_2p6_sigmaMoM_decorr_0p0_0p0116_SigmaMpTTag_0_17 -1 -1
InsideAcceptance_genAbsDeltaPhiGgJet2p50_3p0_3p07 recoAbsDeltaPhiGgJet2p50_2p6_2p85_sigmaMoM_decorr_0p0116_0p0161_SigmaMpTTag_0_17 -1 -1
InsideAcceptance_genAbsDeltaPhiGgJet2p50_3p0_3p07 recoAbsDeltaPhiGgJet2p50_2p6_2p85_sigmaMoM_decorr_0p0161_0p0306_SigmaMpTTag_0_17 -1 -1
InsideAcceptance_genAbsDeltaPhiGgJet2p50_3p0_3p07 recoAbsDeltaPhiGgJet2p50_2p6_2p85_sigmaMoM_decorr_0p0_0p0116_SigmaMpTTag_0_17 -1 -1
InsideAcceptance_genAbsDeltaPhiGgJet2p50_3p0_3p07 recoAbsDeltaPhiGgJet2p50_2p85_3p0_sigmaMoM_decorr_0p0116_0p0161_SigmaMpTTag_0_17 3 -1
InsideAcceptance_genAbsDeltaPhiGgJet2p50_3p0_3p07 recoAbsDeltaPhiGgJet2p50_2p85_3p0_sigmaMoM_decorr_0p0161_0p0306_SigmaMpTTag_0_17 3 -1
InsideAcceptance_genAbsDeltaPhiGgJet2p50_3p0_3p07 recoAbsDeltaPhiGgJet2p50_2p85_3p0_sigmaMoM_decorr_0p0_0p0116_SigmaMpTTag_0_17 2 -1
InsideAcceptance_genAbsDeltaPhiGgJet2p50_3p0_3p07 recoAbsDeltaPhiGgJet2p50_3p07_3p2_sigmaMoM_decorr_0p0116_0p0161_SigmaMpTTag_0_17 2 -1
InsideAcceptance_genAbsDeltaPhiGgJet2p50_3p0_3p07 recoAbsDeltaPhiGgJet2p50_3p07_3p2_sigmaMoM_decorr_0p0161_0p0306_SigmaMpTTag_0_17 2 -1
InsideAcceptance_genAbsDeltaPhiGgJet2p50_3p0_3p07 recoAbsDeltaPhiGgJet2p50_3p07_3p2_sigmaMoM_decorr_0p0_0p0116_SigmaMpTTag_0_17 4 -1
InsideAcceptance_genAbsDeltaPhiGgJet2p50_3p0_3p07 recoAbsDeltaPhiGgJet2p50_3p0_3p07_sigmaMoM_decorr_0p0116_0p0161_SigmaMpTTag_0_17 2 -1
InsideAcceptance_genAbsDeltaPhiGgJet2p50_3p0_3p07 recoAbsDeltaPhiGgJet2p50_3p0_3p07_sigmaMoM_decorr_0p0161_0p0306_SigmaMpTTag_0_17 4 -1
InsideAcceptance_genAbsDeltaPhiGgJet2p50_3p0_3p07 recoAbsDeltaPhiGgJet2p50_3p0_3p07_sigmaMoM_decorr_0p0_0p0116_SigmaMpTTag_0_17 1 -1
OutsideAcceptance recoAbsDeltaPhiGgJet2p50_0p0_2p0_sigmaMoM_decorr_0p0116_0p0161_SigmaMpTTag_0_17 1 -1
OutsideAcceptance recoAbsDeltaPhiGgJet2p50_0p0_2p0_sigmaMoM_decorr_0p0161_0p0306_SigmaMpTTag_0_17 1 -1
OutsideAcceptance recoAbsDeltaPhiGgJet2p50_0p0_2p0_sigmaMoM_decorr_0p0_0p0116_SigmaMpTTag_0_17 1 -1
OutsideAcceptance recoAbsDeltaPhiGgJet2p50_2p0_2p6_sigmaMoM_decorr_0p0116_0p0161_SigmaMpTTag_0_17 1 -1
OutsideAcceptance recoAbsDeltaPhiGgJet2p50_2p0_2p6_sigmaMoM_decorr_0p0161_0p0306_SigmaMpTTag_0_17 3 -1
OutsideAcceptance recoAbsDeltaPhiGgJet2p50_2p0_2p6_sigmaMoM_decorr_0p0_0p0116_SigmaMpTTag_0_17 1 -1
OutsideAcceptance recoAbsDeltaPhiGgJet2p50_2p6_2p85_sigmaMoM_decorr_0p0116_0p0161_SigmaMpTTag_0_17 1 -1
OutsideAcceptance recoAbsDeltaPhiGgJet2p50_2p6_2p85_sigmaMoM_decorr_0p0161_0p0306_SigmaMpTTag_0_17 3 -1
OutsideAcceptance recoAbsDeltaPhiGgJet2p50_2p6_2p85_sigmaMoM_decorr_0p0_0p0116_SigmaMpTTag_0_17 3 -1
OutsideAcceptance recoAbsDeltaPhiGgJet2p50_2p85_3p0_sigmaMoM_decorr_0p0116_0p0161_SigmaMpTTag_0_17 1 -1
OutsideAcceptance recoAbsDeltaPhiGgJet2p50_2p85_3p0_sigmaMoM_decorr_0p0161_0p0306_SigmaMpTTag_0_17 4 -1
OutsideAcceptance recoAbsDeltaPhiGgJet2p50_2p85_3p0_sigmaMoM_decorr_0p0_0p0116_SigmaMpTTag_0_17 4 -1
OutsideAcceptance recoAbsDeltaPhiGgJet2p50_3p07_3p2_sigmaMoM_decorr_0p0116_0p0161_SigmaMpTTag_0_17 -1 -1
OutsideAcceptance recoAbsDeltaPhiGgJet2p50_3p07_3p2_sigmaMoM_decorr_0p0161_0p0306_SigmaMpTTag_0_17 4 -1
OutsideAcceptance recoAbsDeltaPhiGgJet2p50_3p07_3p2_sigmaMoM_decorr_0p0_0p0116_SigmaMpTTag_0_17 -1 -1
OutsideAcceptance recoAbsDeltaPhiGgJet2p50_3p0_3p07_sigmaMoM_decorr_0p0116_0p0161_SigmaMpTTag_0_17 -1 -1
OutsideAcceptance recoAbsDeltaPhiGgJet2p50_3p0_3p07_sigmaMoM_decorr_0p0161_0p0306_SigmaMpTTag_0_17 1 -1
OutsideAcceptance recoAbsDeltaPhiGgJet2p50_3p0_3p07_sigmaMoM_decorr_0p0_0p0116_SigmaMpTTag_0_17 -1 -1
