#proc cat nGausRV nGausWV
smH_DEtaJJ_0p7_1p6 hgg_DEtaJJ_m1000p0_0p0_cat1_17 1 -1
smH_DEtaJJ_0p7_1p6 hgg_DEtaJJ_m1000p0_0p0_cat2_17 2 -1
smH_DEtaJJ_1p6_3p0 hgg_DEtaJJ_0p0_0p7_cat0_17 1 -1
smH_DEtaJJ_1p6_3p0 hgg_DEtaJJ_0p0_0p7_cat1_17 2 -1
smH_DEtaJJ_1p6_3p0 hgg_DEtaJJ_0p0_0p7_cat2_17 1 -1
smH_DEtaJJ_1p6_3p0 hgg_DEtaJJ_0p7_1p6_cat0_17 1 -1
smH_DEtaJJ_1p6_3p0 hgg_DEtaJJ_0p7_1p6_cat1_17 1 -1
smH_DEtaJJ_1p6_3p0 hgg_DEtaJJ_0p7_1p6_cat2_17 1 -1
smH_DEtaJJ_1p6_3p0 hgg_DEtaJJ_1p6_3p0_cat0_17 3 -1
smH_DEtaJJ_1p6_3p0 hgg_DEtaJJ_1p6_3p0_cat1_17 2 -1
smH_DEtaJJ_1p6_3p0 hgg_DEtaJJ_1p6_3p0_cat2_17 3 -1
smH_DEtaJJ_1p6_3p0 hgg_DEtaJJ_3p0_5p0_cat0_17 2 -1
smH_DEtaJJ_1p6_3p0 hgg_DEtaJJ_3p0_5p0_cat1_17 1 -1
smH_DEtaJJ_1p6_3p0 hgg_DEtaJJ_3p0_5p0_cat2_17 1 -1
smH_DEtaJJ_1p6_3p0 hgg_DEtaJJ_5p0_100p0_cat0_17 -1 -1
smH_DEtaJJ_1p6_3p0 hgg_DEtaJJ_5p0_100p0_cat1_17 -1 -1
smH_DEtaJJ_1p6_3p0 hgg_DEtaJJ_5p0_100p0_cat2_17 -1 -1
smH_DEtaJJ_1p6_3p0 hgg_DEtaJJ_m1000p0_0p0_cat0_17 3 -1
smH_DEtaJJ_1p6_3p0 hgg_DEtaJJ_m1000p0_0p0_cat1_17 2 1
smH_DEtaJJ_1p6_3p0 hgg_DEtaJJ_m1000p0_0p0_cat2_17 2 1
smH_DEtaJJ_3p0_5p0 hgg_DEtaJJ_0p0_0p7_cat0_17 1 -1
smH_DEtaJJ_3p0_5p0 hgg_DEtaJJ_0p0_0p7_cat1_17 2 -1
smH_DEtaJJ_3p0_5p0 hgg_DEtaJJ_0p0_0p7_cat2_17 1 -1
smH_DEtaJJ_3p0_5p0 hgg_DEtaJJ_0p7_1p6_cat0_17 1 -1
smH_DEtaJJ_3p0_5p0 hgg_DEtaJJ_0p7_1p6_cat1_17 1 -1
smH_DEtaJJ_3p0_5p0 hgg_DEtaJJ_0p7_1p6_cat2_17 1 -1
smH_DEtaJJ_3p0_5p0 hgg_DEtaJJ_1p6_3p0_cat0_17 2 -1
smH_DEtaJJ_3p0_5p0 hgg_DEtaJJ_1p6_3p0_cat1_17 2 -1
smH_DEtaJJ_3p0_5p0 hgg_DEtaJJ_1p6_3p0_cat2_17 1 -1
smH_DEtaJJ_3p0_5p0 hgg_DEtaJJ_3p0_5p0_cat0_17 4 -1
smH_DEtaJJ_3p0_5p0 hgg_DEtaJJ_3p0_5p0_cat1_17 2 -1
smH_DEtaJJ_3p0_5p0 hgg_DEtaJJ_3p0_5p0_cat2_17 4 -1
smH_DEtaJJ_3p0_5p0 hgg_DEtaJJ_5p0_100p0_cat0_17 2 -1
smH_DEtaJJ_3p0_5p0 hgg_DEtaJJ_5p0_100p0_cat1_17 4 -1
smH_DEtaJJ_3p0_5p0 hgg_DEtaJJ_5p0_100p0_cat2_17 4 -1
smH_DEtaJJ_3p0_5p0 hgg_DEtaJJ_m1000p0_0p0_cat0_17 2 1
smH_DEtaJJ_3p0_5p0 hgg_DEtaJJ_m1000p0_0p0_cat1_17 3 1
smH_DEtaJJ_3p0_5p0 hgg_DEtaJJ_m1000p0_0p0_cat2_17 2 1
smH_DEtaJJ_5p0_100p0 hgg_DEtaJJ_0p0_0p7_cat0_17 -1 -1
smH_DEtaJJ_5p0_100p0 hgg_DEtaJJ_0p0_0p7_cat1_17 -1 -1
smH_DEtaJJ_5p0_100p0 hgg_DEtaJJ_0p0_0p7_cat2_17 -1 -1
smH_DEtaJJ_5p0_100p0 hgg_DEtaJJ_0p7_1p6_cat0_17 -1 -1
smH_DEtaJJ_5p0_100p0 hgg_DEtaJJ_0p7_1p6_cat1_17 4 -1
smH_DEtaJJ_5p0_100p0 hgg_DEtaJJ_0p7_1p6_cat2_17 3 -1
smH_DEtaJJ_5p0_100p0 hgg_DEtaJJ_1p6_3p0_cat0_17 1 -1
smH_DEtaJJ_5p0_100p0 hgg_DEtaJJ_1p6_3p0_cat1_17 3 -1
smH_DEtaJJ_5p0_100p0 hgg_DEtaJJ_1p6_3p0_cat2_17 4 -1
smH_DEtaJJ_5p0_100p0 hgg_DEtaJJ_3p0_5p0_cat0_17 4 -1
smH_DEtaJJ_5p0_100p0 hgg_DEtaJJ_3p0_5p0_cat1_17 2 -1
smH_DEtaJJ_5p0_100p0 hgg_DEtaJJ_3p0_5p0_cat2_17 1 -1
smH_DEtaJJ_5p0_100p0 hgg_DEtaJJ_5p0_100p0_cat0_17 4 2
smH_DEtaJJ_5p0_100p0 hgg_DEtaJJ_5p0_100p0_cat1_17 2 1
smH_DEtaJJ_5p0_100p0 hgg_DEtaJJ_5p0_100p0_cat2_17 3 1
smH_DEtaJJ_5p0_100p0 hgg_DEtaJJ_m1000p0_0p0_cat0_17 2 1
smH_DEtaJJ_5p0_100p0 hgg_DEtaJJ_m1000p0_0p0_cat1_17 2 1
smH_DEtaJJ_5p0_100p0 hgg_DEtaJJ_m1000p0_0p0_cat2_17 3 2
smH_DEtaJJ_m1000p0_0p0 hgg_DEtaJJ_0p0_0p7_cat0_17 2 1
smH_DEtaJJ_m1000p0_0p0 hgg_DEtaJJ_0p0_0p7_cat1_17 3 4
smH_DEtaJJ_m1000p0_0p0 hgg_DEtaJJ_0p0_0p7_cat2_17 2 1
